transaction_id,timestamp,amount_gbp,hour_of_day,days_since_last_txn,velocity_1hr,merchant_category,location_match,card_present,account_age_months,prev_fraud_flag,distance_from_home_km,device_match,ip_country_match,is_fraud
TXN0002191,2024-01-11 18:59:18,25.58,19,30,2,restaurant,home_city,1,95,0,26.9,1,1,0
TXN0002192,2024-01-11 19:00:29,58.0,6,25,1,grocery,home_city,1,21,0,31.3,1,1,0
TXN0002193,2024-01-11 19:00:32,44.33,15,0,1,online_retail,domestic,0,86,0,129.7,1,1,0
TXN0002194,2024-01-11 19:02:39,41.62,5,8,1,crypto_exchange,home_city,1,53,0,118.7,0,1,0
TXN0002195,2024-01-11 19:06:48,80.6,14,16,1,entertainment,online_only,1,63,0,147.3,1,0,0
TXN0002196,2024-01-11 19:09:47,123.43,3,16,2,utilities,international,1,75,0,60.6,1,1,0
TXN0002197,2024-01-11 19:18:16,48.57,10,21,1,grocery,home_city,1,49,0,144.6,1,1,0
TXN0002198,2024-01-11 19:18:50,40.63,8,7,1,travel,home_city,1,108,0,75.4,1,1,0
TXN0002199,2024-01-11 19:26:21,44.78,10,8,2,pharmacy,international,1,37,0,47.8,1,1,0
TXN0002200,2024-01-11 19:39:21,451.38,15,6,1,online_retail,domestic,1,110,0,199.1,1,1,0
TXN0002201,2024-01-11 19:40:00,29.29,12,5,1,online_retail,domestic,1,17,0,108.7,1,1,0
TXN0002202,2024-01-11 19:43:39,25.44,7,16,1,restaurant,home_city,1,41,0,110.2,1,1,0
TXN0002203,2024-01-11 19:50:21,7.97,9,25,1,entertainment,home_city,1,86,0,98.8,1,0,0
TXN0002204,2024-01-11 19:51:34,35.75,9,20,3,grocery,online_only,1,107,0,176.9,1,1,0
TXN0002205,2024-01-11 19:54:20,45.56,12,8,1,atm_withdrawal,home_city,1,17,0,146.6,1,1,0
TXN0002206,2024-01-11 20:00:50,191.65,14,28,1,restaurant,home_city,1,26,0,133.1,1,1,0
TXN0002207,2024-01-11 20:04:13,486.53,7,23,3,online_retail,home_city,1,35,0,58.4,1,1,0
TXN0002208,2024-01-11 20:20:24,50.67,16,29,2,grocery,domestic,1,74,0,87.6,1,1,0
TXN0002209,2024-01-11 20:27:32,8.89,15,25,1,restaurant,domestic,1,16,0,181.4,1,1,0
TXN0002210,2024-01-11 21:03:34,30.11,20,18,1,pharmacy,domestic,1,25,1,47.2,1,1,0
TXN0002211,2024-01-11 21:03:51,164.84,7,22,3,grocery,home_city,1,34,0,105.7,1,1,0
TXN0002212,2024-01-11 21:13:25,41.15,16,23,5,luxury_goods,domestic,1,24,0,145.9,1,0,0
TXN0002213,2024-01-11 21:15:05,150.52,6,4,2,travel,home_city,1,59,0,199.9,1,1,0
TXN0002214,2024-01-11 21:30:00,43.43,12,25,1,utilities,online_only,0,18,0,73.1,1,1,0
TXN0002215,2024-01-11 21:32:34,134.64,18,4,1,restaurant,international,0,115,0,63.4,1,1,0
TXN0002216,2024-01-11 21:38:39,467.87,9,22,1,travel,international,1,79,0,26.9,1,1,0
TXN0002217,2024-01-11 21:39:14,55.07,10,12,5,restaurant,home_city,1,60,0,166.7,1,1,0
TXN0002218,2024-01-11 21:51:17,44.56,11,0,4,grocery,domestic,1,89,0,42.7,1,0,0
TXN0002219,2024-01-11 21:58:26,54.75,8,17,1,travel,online_only,1,68,0,18.9,1,0,0
TXN0002220,2024-01-11 22:09:02,35.51,12,30,1,grocery,domestic,0,54,0,135.0,1,1,0
TXN0002221,2024-01-11 22:13:00,42.8,11,8,1,grocery,home_city,0,8,0,137.9,0,1,0
TXN0002222,2024-01-11 22:23:24,43.89,12,20,5,pharmacy,home_city,1,78,0,54.7,1,1,0
TXN0002223,2024-01-11 22:31:54,31.75,15,2,3,atm_withdrawal,home_city,1,34,0,31.2,1,1,0
TXN0002224,2024-01-11 22:33:52,186.86,18,20,2,grocery,domestic,1,56,0,83.0,1,1,0
TXN0002225,2024-01-11 22:39:47,115.43,19,22,3,grocery,international,1,92,0,12.7,1,1,0
TXN0002226,2024-01-11 22:42:20,53.75,11,30,1,online_retail,domestic,1,56,1,183.5,1,1,0
TXN0002227,2024-01-11 22:42:31,73.47,12,19,1,restaurant,domestic,1,26,0,146.3,1,1,0
TXN0002228,2024-01-11 22:57:40,13.8,11,29,3,grocery,online_only,1,8,0,141.2,1,1,0
TXN0002229,2024-01-11 22:58:57,124.45,11,24,1,atm_withdrawal,home_city,1,60,0,148.1,1,1,0
TXN0002230,2024-01-11 22:59:43,32.34,8,26,1,online_retail,domestic,1,110,0,22.1,1,0,0
TXN0002231,2024-01-11 23:02:33,14.02,12,18,4,online_retail,domestic,1,85,0,130.6,1,1,0
TXN0002232,2024-01-11 23:06:15,277.91,10,12,1,utilities,home_city,1,65,1,6.3,1,1,0
TXN0002233,2024-01-11 23:07:50,37.82,9,4,4,restaurant,domestic,1,66,0,121.2,1,1,0
TXN0002234,2024-01-11 23:11:57,20.6,13,7,2,online_retail,home_city,1,104,0,63.6,1,0,0
TXN0002235,2024-01-11 23:13:30,8.75,14,27,1,pharmacy,online_only,1,116,0,104.3,1,1,0
TXN0002236,2024-01-11 23:15:56,162.3,12,14,4,online_retail,home_city,0,116,0,94.9,1,1,0
TXN0002237,2024-01-11 23:18:53,49.7,10,27,1,grocery,home_city,1,112,0,45.5,1,1,0
TXN0002238,2024-01-11 23:27:22,337.23,13,30,1,restaurant,home_city,1,101,0,115.4,1,1,0
TXN0002239,2024-01-11 23:29:42,91.42,16,25,1,luxury_goods,domestic,1,27,0,89.1,1,1,0
TXN0002240,2024-01-11 23:37:02,45.98,17,13,1,atm_withdrawal,home_city,1,65,0,54.4,0,1,0
TXN0002241,2024-01-11 23:38:45,41.08,16,4,1,grocery,home_city,1,9,0,130.7,1,1,0
TXN0002242,2024-01-11 23:40:33,81.64,13,16,4,crypto_exchange,international,1,102,0,87.8,0,1,0
TXN0002243,2024-01-11 23:41:46,382.26,8,27,1,grocery,online_only,0,88,0,166.8,1,1,0
TXN0002244,2024-01-11 23:50:30,368.22,4,0,21,crypto_exchange,international,0,6,1,1837.1,0,0,1
TXN0002245,2024-01-11 23:51:17,74.7,9,16,1,restaurant,home_city,1,94,0,148.2,1,1,0
TXN0002246,2024-01-11 23:55:54,73.87,21,26,2,travel,online_only,1,7,0,34.5,1,1,0
TXN0002247,2024-01-12 00:04:04,36.16,11,5,2,restaurant,domestic,1,118,0,2.4,1,1,0
TXN0002248,2024-01-12 00:21:49,46.86,3,24,1,crypto_exchange,home_city,1,49,0,157.7,1,0,0
TXN0002249,2024-01-12 00:23:38,76.71,13,21,1,online_retail,domestic,1,18,0,46.5,1,1,0
TXN0002250,2024-01-12 00:28:02,73.31,9,23,1,grocery,home_city,1,99,0,82.8,1,1,0
TXN0002251,2024-01-12 00:34:59,145.74,7,9,1,online_retail,home_city,1,83,0,172.1,1,1,0
TXN0002252,2024-01-12 00:43:15,8.38,8,13,1,pharmacy,domestic,1,19,0,164.4,1,1,0
TXN0002253,2024-01-12 00:58:22,138.33,11,14,1,online_retail,home_city,1,47,0,95.8,1,1,0
TXN0002254,2024-01-12 01:03:40,143.68,13,9,3,luxury_goods,home_city,1,101,0,171.7,1,1,0
TXN0002255,2024-01-12 01:10:17,46.99,7,23,5,grocery,domestic,1,30,0,35.1,1,1,0
TXN0002256,2024-01-12 01:24:16,15.79,13,12,1,atm_withdrawal,domestic,1,37,0,119.4,0,1,0
TXN0002257,2024-01-12 01:31:37,63.29,4,14,1,travel,home_city,1,69,0,183.6,1,1,0
TXN0002258,2024-01-12 01:41:09,47.86,13,18,2,travel,domestic,1,30,0,171.2,1,1,0
TXN0002259,2024-01-12 01:48:37,45.56,8,22,1,restaurant,home_city,1,42,0,2.7,1,1,0
TXN0002260,2024-01-12 02:05:37,8.38,10,5,1,online_retail,home_city,0,83,0,26.3,1,1,0
TXN0002261,2024-01-12 02:19:34,66.87,21,8,4,grocery,home_city,0,34,0,75.0,1,1,0
TXN0002262,2024-01-12 02:24:23,9.43,15,15,1,travel,domestic,1,69,0,180.7,1,1,0
TXN0002263,2024-01-12 02:29:35,195.74,19,26,1,grocery,home_city,1,42,0,143.5,1,1,0
TXN0002264,2024-01-12 02:32:11,10.8,12,7,3,restaurant,home_city,1,102,0,198.7,1,1,0
TXN0002265,2024-01-12 02:34:15,68.8,6,26,1,atm_withdrawal,international,1,18,0,183.6,1,1,0
TXN0002266,2024-01-12 02:38:17,71.03,13,5,2,travel,home_city,1,30,0,28.1,1,1,0
TXN0002267,2024-01-12 02:42:27,20.44,3,29,1,grocery,online_only,1,29,0,49.4,1,1,0
TXN0002268,2024-01-12 02:50:07,37.18,11,16,1,utilities,domestic,1,25,0,170.6,1,1,0
TXN0002269,2024-01-12 02:50:38,30.5,16,15,1,travel,online_only,1,75,0,148.9,1,1,0
TXN0002270,2024-01-12 02:52:59,68.29,9,29,2,pharmacy,home_city,1,97,0,192.2,1,1,0
TXN0002271,2024-01-12 02:54:54,23.27,14,12,1,restaurant,domestic,1,88,0,122.3,1,1,0
TXN0002272,2024-01-12 03:03:59,795.05,12,12,2,crypto_exchange,domestic,1,87,0,20.2,1,1,0
TXN0002273,2024-01-12 03:10:45,18.98,4,8,1,grocery,online_only,1,96,0,142.6,1,1,0
TXN0002274,2024-01-12 03:14:30,38.02,10,30,1,travel,international,0,95,0,94.2,1,1,0
TXN0002275,2024-01-12 03:18:33,38.59,15,8,2,grocery,home_city,1,47,0,32.0,1,1,0
TXN0002276,2024-01-12 03:20:11,18.36,1,14,1,grocery,online_only,1,22,0,34.2,1,1,0
TXN0002277,2024-01-12 03:20:13,31.86,15,21,1,online_retail,home_city,1,28,0,41.5,1,1,0
TXN0002278,2024-01-12 03:24:05,40.41,20,8,1,restaurant,online_only,1,113,0,48.1,1,1,0
TXN0002279,2024-01-12 03:30:24,15.71,13,7,1,luxury_goods,online_only,1,105,0,86.2,1,1,0
TXN0002280,2024-01-12 03:37:23,422.68,9,30,1,luxury_goods,domestic,0,27,0,125.4,1,1,0
TXN0002281,2024-01-12 03:41:13,48.16,22,10,1,grocery,domestic,0,83,0,41.0,1,1,0
TXN0002282,2024-01-12 03:43:18,106.43,17,24,3,grocery,home_city,1,88,0,71.6,1,1,0
TXN0002283,2024-01-12 03:53:19,344.22,6,21,1,restaurant,home_city,1,30,0,1.8,1,1,0
TXN0002284,2024-01-12 03:53:47,51.03,20,3,1,crypto_exchange,domestic,1,71,0,17.7,1,1,0
TXN0002285,2024-01-12 03:57:42,39.05,20,11,2,online_retail,home_city,1,21,0,53.0,1,1,0
TXN0002286,2024-01-12 04:03:11,48.01,20,20,1,grocery,international,1,78,0,116.8,1,1,0
TXN0002287,2024-01-12 04:24:00,2093.01,7,9,1,restaurant,domestic,1,62,0,147.1,1,1,0
TXN0002288,2024-01-12 04:26:27,154.14,8,26,1,online_retail,domestic,1,83,0,46.4,1,0,0
TXN0002289,2024-01-12 04:31:34,108.49,17,14,2,travel,home_city,1,59,0,31.6,1,1,0
TXN0002290,2024-01-12 04:44:21,358.02,11,26,3,utilities,home_city,1,43,0,95.9,1,1,0
TXN0002291,2024-01-12 04:45:24,83.38,8,10,1,grocery,domestic,1,113,0,142.8,1,1,0
TXN0002292,2024-01-12 04:53:43,74.67,7,30,5,restaurant,home_city,1,43,0,14.9,1,1,0
TXN0002293,2024-01-12 05:10:05,148.05,9,7,2,grocery,domestic,1,107,0,99.3,1,1,0
TXN0002294,2024-01-12 05:20:17,117.97,13,4,2,grocery,home_city,1,32,0,174.2,1,1,0
TXN0002295,2024-01-12 05:20:21,35.16,23,27,1,pharmacy,home_city,1,114,0,101.2,1,1,0
TXN0002296,2024-01-12 05:35:30,35.86,8,2,3,online_retail,domestic,1,120,0,186.6,1,1,0
TXN0002297,2024-01-12 06:00:42,21.1,7,23,1,travel,home_city,1,37,0,109.9,1,1,0
TXN0002298,2024-01-12 06:03:24,44.28,6,5,1,restaurant,domestic,1,11,0,82.8,1,1,0
TXN0002299,2024-01-12 06:03:38,863.8,3,28,3,restaurant,domestic,0,99,0,177.4,1,1,0
TXN0002300,2024-01-12 06:11:49,131.07,13,1,3,online_retail,home_city,1,76,0,7.4,1,1,0
TXN0002301,2024-01-12 06:12:19,128.74,16,22,2,travel,online_only,1,50,0,193.9,1,1,0
TXN0002302,2024-01-12 06:26:54,136.68,14,13,2,online_retail,home_city,1,38,0,48.4,1,1,0
TXN0002303,2024-01-12 06:39:08,15.46,7,22,1,online_retail,domestic,1,98,0,135.0,1,1,0
TXN0002304,2024-01-12 06:40:15,123.85,9,3,2,online_retail,home_city,1,83,0,34.9,1,1,0
TXN0002305,2024-01-12 06:40:15,35.55,8,27,1,grocery,home_city,1,99,0,88.1,1,1,0
TXN0002306,2024-01-12 06:42:57,37.75,11,23,1,entertainment,home_city,1,18,0,82.8,1,1,0
TXN0002307,2024-01-12 06:43:36,31.03,8,19,2,restaurant,home_city,1,41,0,13.3,1,1,0
TXN0002308,2024-01-12 06:49:44,226.87,8,0,2,online_retail,online_only,1,65,0,177.4,1,1,0
TXN0002309,2024-01-12 06:50:36,72.27,10,19,5,travel,home_city,1,83,0,183.9,1,1,0
TXN0002310,2024-01-12 06:56:04,53.08,16,6,1,restaurant,home_city,1,65,0,173.3,1,1,0
TXN0002311,2024-01-12 07:06:04,31.76,13,3,3,restaurant,home_city,1,8,0,92.2,1,1,0
TXN0002312,2024-01-12 07:13:09,9.75,2,14,1,online_retail,home_city,1,47,0,176.2,1,1,0
TXN0002313,2024-01-12 07:20:46,49.78,8,10,2,grocery,domestic,0,70,0,127.6,1,1,0
TXN0002314,2024-01-12 07:33:51,11.91,17,12,2,grocery,home_city,1,78,0,89.8,0,1,0
TXN0002315,2024-01-12 07:39:29,1415.01,23,1,5,atm_withdrawal,domestic,1,12,0,6137.7,0,0,1
TXN0002316,2024-01-12 07:43:48,1283.59,10,20,3,restaurant,home_city,1,9,0,82.3,0,1,0
TXN0002317,2024-01-12 07:47:29,224.74,10,29,3,luxury_goods,home_city,1,56,0,169.6,1,1,0
TXN0002318,2024-01-12 07:59:16,58.34,9,30,4,pharmacy,home_city,1,102,0,64.0,1,1,0
TXN0002319,2024-01-12 08:10:30,85.46,9,22,1,grocery,home_city,1,119,0,94.2,1,1,0
TXN0002320,2024-01-12 08:11:49,95.9,18,11,2,luxury_goods,international,1,101,0,10.5,1,1,0
TXN0002321,2024-01-12 08:22:37,22.57,15,12,3,online_retail,home_city,1,15,0,72.7,1,1,0
TXN0002322,2024-01-12 08:49:21,167.83,16,7,1,grocery,home_city,0,93,0,148.0,1,1,0
TXN0002323,2024-01-12 08:55:39,46.28,13,1,1,grocery,home_city,1,18,0,99.6,1,1,0
TXN0002324,2024-01-12 08:58:05,39.18,16,11,1,pharmacy,domestic,1,73,0,32.3,1,1,0
TXN0002325,2024-01-12 09:02:33,46.64,12,21,4,travel,home_city,0,109,0,23.9,1,1,0
TXN0002326,2024-01-12 09:06:29,109.27,9,28,1,grocery,international,0,65,0,180.1,1,1,0
TXN0002327,2024-01-12 09:14:22,211.2,13,29,1,online_retail,home_city,1,8,0,120.6,1,1,0
TXN0002328,2024-01-12 09:20:27,756.51,10,14,2,crypto_exchange,home_city,1,16,1,130.7,1,1,0
TXN0002329,2024-01-12 09:24:20,37.0,10,7,2,crypto_exchange,home_city,1,14,0,34.6,1,1,0
TXN0002330,2024-01-12 09:24:49,52.02,2,7,1,travel,home_city,0,40,0,79.1,1,1,0
TXN0002331,2024-01-12 09:25:15,42.69,12,21,1,restaurant,domestic,1,93,0,67.0,1,1,0
TXN0002332,2024-01-12 09:32:12,12.75,17,29,1,luxury_goods,online_only,1,13,0,43.5,1,1,0
TXN0002333,2024-01-12 09:38:23,38.33,15,5,2,restaurant,domestic,1,34,0,56.3,1,1,0
TXN0002334,2024-01-12 09:40:53,178.83,13,8,2,grocery,home_city,1,92,0,92.3,1,1,0
TXN0002335,2024-01-12 09:45:59,95.79,17,29,2,restaurant,domestic,1,62,0,37.0,1,1,0
TXN0002336,2024-01-12 09:55:47,792.95,19,13,4,grocery,home_city,1,113,0,135.6,1,1,0
TXN0002337,2024-01-12 09:58:37,24.87,9,6,1,restaurant,online_only,1,81,0,123.3,1,1,0
TXN0002338,2024-01-12 10:00:50,43.36,20,13,2,grocery,home_city,1,39,0,175.0,1,1,0
TXN0002339,2024-01-12 10:08:28,60.68,10,17,1,pharmacy,home_city,1,40,0,172.0,1,1,0
TXN0002340,2024-01-12 10:20:49,89.4,10,13,1,pharmacy,international,1,101,0,10.0,1,1,0
TXN0002341,2024-01-12 10:21:04,36.37,11,7,4,online_retail,home_city,1,55,0,179.4,1,1,0
TXN0002342,2024-01-12 10:31:02,45.61,21,7,2,online_retail,home_city,1,58,0,72.6,1,1,0
TXN0002343,2024-01-12 10:44:02,311.03,12,2,2,online_retail,domestic,1,116,0,78.3,1,1,0
TXN0002344,2024-01-12 10:44:07,209.36,22,9,1,crypto_exchange,online_only,1,117,0,120.2,1,1,0
TXN0002345,2024-01-12 10:44:35,102.71,19,25,1,online_retail,home_city,1,98,0,64.7,1,1,0
TXN0002346,2024-01-12 10:49:18,172.87,9,22,2,restaurant,domestic,1,77,0,36.9,1,1,0
TXN0002347,2024-01-12 10:58:40,113.57,19,25,1,online_retail,home_city,0,88,0,93.5,1,1,0
TXN0002348,2024-01-12 11:02:55,34.73,14,16,3,luxury_goods,home_city,1,48,0,164.3,1,1,0
TXN0002349,2024-01-12 11:10:58,133.13,13,13,1,grocery,home_city,0,75,0,82.8,1,1,0
TXN0002350,2024-01-12 11:12:15,268.04,9,2,1,online_retail,home_city,1,73,0,102.4,1,1,0
TXN0002351,2024-01-12 11:13:10,61.67,19,23,1,atm_withdrawal,home_city,1,51,0,133.7,1,1,0
TXN0002352,2024-01-12 11:14:30,66.43,11,4,1,restaurant,home_city,1,39,0,91.4,1,1,0
TXN0002353,2024-01-12 11:22:39,357.44,14,5,1,online_retail,home_city,1,83,0,79.2,1,0,0
TXN0002354,2024-01-12 11:24:22,283.83,14,10,3,entertainment,home_city,1,38,0,158.7,1,1,0
TXN0002355,2024-01-12 11:30:31,115.4,13,15,1,entertainment,online_only,0,64,0,131.2,1,1,0
TXN0002356,2024-01-12 11:32:28,64.31,13,5,5,online_retail,home_city,1,38,0,90.4,1,1,0
TXN0002357,2024-01-12 11:36:32,83.83,16,6,2,restaurant,home_city,1,95,0,164.0,1,1,0
TXN0002358,2024-01-12 11:46:21,110.61,15,28,3,grocery,international,1,43,0,199.2,1,1,0
TXN0002359,2024-01-12 11:47:37,40.97,9,4,4,atm_withdrawal,domestic,1,65,0,25.9,1,1,0
TXN0002360,2024-01-12 11:50:19,219.33,13,25,4,travel,home_city,1,28,0,11.1,1,1,0
TXN0002361,2024-01-12 12:02:38,59.53,11,28,3,atm_withdrawal,home_city,1,73,0,9.5,1,1,0
TXN0002362,2024-01-12 12:06:02,123.21,12,9,5,restaurant,international,0,80,0,114.7,1,1,0
TXN0002363,2024-01-12 12:06:04,70.11,18,8,1,atm_withdrawal,international,1,45,0,31.7,1,1,0
TXN0002364,2024-01-12 12:06:20,479.81,15,29,3,grocery,home_city,1,51,0,73.2,1,1,0
TXN0002365,2024-01-12 12:08:49,30.56,19,1,3,grocery,online_only,0,65,0,28.8,1,1,0
TXN0002366,2024-01-12 12:14:15,178.39,10,7,1,grocery,online_only,1,112,0,94.6,1,1,0
TXN0002367,2024-01-12 12:15:30,86.15,8,7,2,restaurant,home_city,1,50,0,16.8,1,1,0
TXN0002368,2024-01-12 12:17:16,169.31,13,5,2,grocery,international,1,61,0,53.3,1,1,0
TXN0002369,2024-01-12 12:30:58,103.16,8,23,1,entertainment,domestic,1,39,0,68.2,1,1,0
TXN0002370,2024-01-12 12:36:08,163.98,11,4,1,grocery,home_city,1,81,0,154.9,1,0,0
TXN0002371,2024-01-12 12:42:17,57.23,17,19,1,online_retail,home_city,1,35,0,85.7,1,1,0
TXN0002372,2024-01-12 12:44:20,213.53,12,28,1,restaurant,domestic,1,17,0,85.5,1,1,0
TXN0002373,2024-01-12 13:08:50,44.06,20,27,3,restaurant,home_city,1,104,0,141.1,1,1,0
TXN0002374,2024-01-12 13:14:37,62.52,9,21,1,luxury_goods,home_city,1,103,0,190.6,1,1,0
TXN0002375,2024-01-12 13:20:23,39.85,14,24,1,utilities,home_city,1,48,0,40.4,1,1,0
TXN0002376,2024-01-12 13:31:43,80.73,11,4,3,online_retail,home_city,1,38,0,67.4,1,0,0
TXN0002377,2024-01-12 13:32:51,19.43,10,17,2,grocery,home_city,0,116,0,176.2,1,1,0
TXN0002378,2024-01-12 13:56:06,618.11,15,7,1,restaurant,home_city,1,70,0,18.1,1,1,0
TXN0002379,2024-01-12 13:56:34,56.85,14,14,5,online_retail,home_city,1,30,0,111.4,1,1,0
TXN0002380,2024-01-12 13:57:09,71.86,8,5,3,crypto_exchange,home_city,1,51,0,182.1,1,1,0
TXN0002381,2024-01-12 14:00:14,162.15,11,28,1,travel,home_city,0,115,0,83.4,1,1,0
TXN0002382,2024-01-12 14:23:21,131.48,15,14,4,online_retail,home_city,1,79,0,30.5,1,1,0
TXN0002383,2024-01-12 14:27:18,31.43,12,21,4,grocery,international,1,27,0,159.5,1,1,0
TXN0002384,2024-01-12 14:29:34,234.08,14,26,2,entertainment,domestic,1,104,0,174.7,1,1,0
TXN0002385,2024-01-12 14:36:29,153.82,21,25,2,online_retail,home_city,1,38,0,1.9,1,1,0
TXN0002386,2024-01-12 14:43:23,4.94,10,18,2,pharmacy,home_city,1,67,0,156.2,1,1,0
TXN0002387,2024-01-12 14:43:34,125.66,8,16,2,grocery,domestic,1,68,0,51.8,1,1,0
TXN0002388,2024-01-12 15:04:16,4.6,13,28,1,grocery,domestic,0,38,0,73.3,1,1,0
TXN0002389,2024-01-12 15:07:09,20.68,15,9,4,crypto_exchange,online_only,1,84,0,39.4,1,1,0
TXN0002390,2024-01-12 15:14:52,58.48,15,22,2,crypto_exchange,domestic,1,49,0,85.2,1,1,0
TXN0002391,2024-01-12 15:59:41,204.01,12,7,3,grocery,home_city,0,30,0,117.5,1,1,0
TXN0002392,2024-01-12 16:02:04,185.8,13,11,3,restaurant,international,1,120,0,143.2,1,1,0
TXN0002393,2024-01-12 16:02:42,19.58,12,3,2,grocery,domestic,1,52,0,62.0,0,1,0
TXN0002394,2024-01-12 16:06:30,33.39,15,9,4,online_retail,home_city,0,89,0,89.3,1,1,0
TXN0002395,2024-01-12 16:18:34,22.42,10,15,1,luxury_goods,domestic,1,43,0,13.7,1,1,0
TXN0002396,2024-01-12 16:22:02,105.86,9,15,1,atm_withdrawal,home_city,0,30,0,88.2,1,1,0
TXN0002397,2024-01-12 16:25:40,67.97,18,18,1,atm_withdrawal,home_city,1,97,0,166.7,1,1,0
TXN0002398,2024-01-12 16:40:32,293.04,13,6,1,restaurant,home_city,1,13,0,35.7,1,1,0
TXN0002399,2024-01-12 16:53:45,54.29,12,10,1,online_retail,online_only,0,52,0,33.2,1,1,0
TXN0002400,2024-01-12 17:00:56,43.21,10,10,5,atm_withdrawal,home_city,1,26,0,21.2,1,1,0
TXN0002401,2024-01-12 17:13:53,76.42,14,22,2,luxury_goods,online_only,1,106,0,141.0,1,1,0
TXN0002402,2024-01-12 17:20:32,123.99,5,7,2,pharmacy,domestic,1,45,0,119.3,1,1,0
TXN0002403,2024-01-12 17:28:44,93.81,10,19,2,luxury_goods,home_city,1,77,0,136.0,1,1,0
TXN0002404,2024-01-12 17:31:36,115.39,12,29,2,grocery,domestic,1,103,0,72.4,1,1,0
TXN0002405,2024-01-12 17:36:18,41.67,14,26,2,grocery,international,1,27,0,190.9,1,1,0
TXN0002406,2024-01-12 17:39:08,71.26,13,18,3,atm_withdrawal,online_only,1,31,0,125.3,1,1,0
TXN0002407,2024-01-12 17:54:05,4.96,11,24,1,luxury_goods,online_only,1,23,0,22.0,1,1,0
TXN0002408,2024-01-12 18:05:45,121.75,10,2,3,restaurant,home_city,1,61,0,2.4,1,1,0
TXN0002409,2024-01-12 18:06:05,66.89,0,1,14,crypto_exchange,online_only,0,14,0,7269.6,0,0,1
TXN0002410,2024-01-12 18:11:09,105.34,6,5,1,atm_withdrawal,home_city,1,108,0,104.6,1,1,0
TXN0002411,2024-01-12 18:17:00,44.55,10,21,3,grocery,home_city,1,14,0,157.8,1,1,0
TXN0002412,2024-01-12 18:18:40,90.34,10,3,1,atm_withdrawal,home_city,1,57,0,159.4,1,1,0
TXN0002413,2024-01-12 18:29:02,145.94,19,18,1,travel,home_city,1,40,0,61.4,1,1,0
TXN0002414,2024-01-12 18:30:03,99.57,13,1,2,grocery,home_city,1,58,0,71.1,1,1,0
TXN0002415,2024-01-12 18:38:50,253.28,12,28,1,utilities,domestic,1,101,0,62.5,1,1,0
TXN0002416,2024-01-12 19:16:34,105.53,15,3,2,grocery,home_city,0,98,1,118.6,1,1,0
TXN0002417,2024-01-12 19:42:46,15.74,10,15,3,luxury_goods,domestic,0,85,0,164.5,1,1,0
TXN0002418,2024-01-12 20:05:12,1498.55,17,2,5,grocery,home_city,1,45,0,121.0,1,1,0
TXN0002419,2024-01-12 20:10:04,16.63,5,10,2,grocery,domestic,1,84,0,59.5,1,0,0
TXN0002420,2024-01-12 20:31:09,178.99,14,4,1,online_retail,home_city,1,61,0,79.8,1,1,0
TXN0002421,2024-01-12 20:31:24,42.61,15,28,1,online_retail,online_only,1,85,0,108.4,1,1,0
TXN0002422,2024-01-12 20:34:36,129.58,15,26,1,grocery,domestic,1,73,0,166.5,1,1,0
TXN0002423,2024-01-12 20:35:53,70.41,10,5,1,atm_withdrawal,home_city,1,18,0,15.0,1,1,0
TXN0002424,2024-01-12 20:58:38,43.2,8,29,1,online_retail,domestic,1,84,0,30.2,1,1,0
TXN0002425,2024-01-12 21:24:25,47.58,14,28,1,luxury_goods,domestic,1,35,0,194.4,1,1,0
TXN0002426,2024-01-12 21:26:01,133.01,9,2,5,atm_withdrawal,domestic,1,55,0,16.7,1,1,0
TXN0002427,2024-01-12 22:11:44,47.94,10,22,2,pharmacy,home_city,1,110,0,16.0,1,1,0
TXN0002428,2024-01-12 22:36:45,10.59,12,21,1,restaurant,domestic,1,72,0,162.0,1,1,0
TXN0002429,2024-01-12 22:41:51,85.48,23,4,1,restaurant,domestic,1,76,0,18.1,1,1,0
TXN0002430,2024-01-12 22:56:22,187.62,14,3,2,online_retail,home_city,1,111,0,71.1,1,1,0
TXN0002431,2024-01-12 23:13:56,117.76,8,14,2,grocery,home_city,1,62,0,54.6,1,1,0
TXN0002432,2024-01-12 23:20:04,64.06,14,15,2,online_retail,home_city,1,18,0,9.9,0,1,0
TXN0002433,2024-01-12 23:26:22,246.87,1,1,20,online_retail,online_only,0,17,0,1754.1,0,0,1
TXN0002434,2024-01-12 23:29:08,57.41,14,18,1,restaurant,domestic,1,76,0,123.9,1,1,0
TXN0002435,2024-01-12 23:43:20,51.96,11,26,1,grocery,home_city,1,69,0,16.6,1,0,0
TXN0002436,2024-01-12 23:52:36,7.58,17,3,1,restaurant,home_city,1,39,0,42.8,1,1,0
TXN0002437,2024-01-12 23:53:49,10.61,7,15,2,atm_withdrawal,domestic,1,63,0,115.4,1,1,0
TXN0002438,2024-01-13 00:00:24,8.19,13,24,1,grocery,home_city,1,68,0,79.9,1,1,0
TXN0002439,2024-01-13 00:00:31,103.02,11,30,1,pharmacy,home_city,1,49,0,31.0,1,1,0
TXN0002440,2024-01-13 00:03:36,51.52,12,22,2,pharmacy,home_city,1,13,0,21.6,1,1,0
TXN0002441,2024-01-13 00:06:19,87.79,12,23,1,travel,home_city,1,43,0,43.5,1,1,0
TXN0002442,2024-01-13 00:13:41,334.8,15,10,4,entertainment,home_city,1,104,0,46.9,1,1,0
